id,model,code,name,user_type_id,user_type_id_exid,reconcile,chart_template_id
yto_chart4105_010_002,account.account.template,4105.010.002,制造费用_办公费_办公用品,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_003,account.account.template,4105.010.003,制造费用_办公费_电信网络费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_004,account.account.template,4105.010.004,制造费用_办公费_书刊资料费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_005,account.account.template,4105.010.005,制造费用_办公费_软件技术服务费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_006,account.account.template,4105.010.006,制造费用_办公费_印刷费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_010_099,account.account.template,4105.010.099,制造费用_办公费_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_011,account.account.template,4105.011,制造费用_差旅费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012,account.account.template,4105.012,制造费用_运输费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012_001,account.account.template,4105.012.001,制造费用_运输费_一拖（洛阳）物流公司,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012_002,account.account.template,4105.012.002,制造费用_运输费_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012_003,account.account.template,4105.012.003,制造费用_运输费_油料费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012_004,account.account.template,4105.012.004,制造费用_运输费_过路过桥费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_012_005,account.account.template,4105.012.005,制造费用_运输费_行政车队用车费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_013,account.account.template,4105.013,制造费用_设计制图费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_014,account.account.template,4105.014,制造费用_试验检验费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_015,account.account.template,4105.015,制造费用_劳动保护费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_016,account.account.template,4105.016,制造费用_外委加工费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_017,account.account.template,4105.017,制造费用_职工取暖降温补贴,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_018,account.account.template,4105.018,制造费用_取暖降温费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_019,account.account.template,4105.019,制造费用_财产保险费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_019_001,account.account.template,4105.019.001,制造费用_财产保险费_原财产保险费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_019_002,account.account.template,4105.019.002,制造费用_财产保险费_车辆保险费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_019_003,account.account.template,4105.019.003,制造费用_财产保险费_企业财产保险费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_019_099,account.account.template,4105.019.099,制造费用_财产保险费_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_020,account.account.template,4105.02,制造费用_劳务费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_021,account.account.template,4105.021,制造费用_仓储费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022,account.account.template,4105.022,制造费用_社会保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_001,account.account.template,4105.022.001,制造费用_社会保险金_养老保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_002,account.account.template,4105.022.002,制造费用_社会保险金_失业保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_003,account.account.template,4105.022.003,制造费用_社会保险金_工伤保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_004,account.account.template,4105.022.004,制造费用_社会保险金_医疗保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_004_001,account.account.template,4105.022.004.001,制造费用_社会保险金_医疗保险金_正常医疗保险,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_004_002,account.account.template,4105.022.004.002,制造费用_社会保险金_医疗保险金_补充医疗保险,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_004_003,account.account.template,4105.022.004.003,制造费用_社会保险金_医疗保险金_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_005,account.account.template,4105.022.005,制造费用_社会保险金_女工保险金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_022_006,account.account.template,4105.022.006,制造费用_社会保险金_企业年金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_023,account.account.template,4105.023,制造费用_住房公积金,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_024,account.account.template,4105.024,制造费用_工会经费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_025,account.account.template,4105.025,制造费用_职工教育经费,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_026,account.account.template,4105.026,制造费用_非货币性福利,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_027,account.account.template,4105.027,制造费用_安全生产费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028,account.account.template,4105.028,制造费用_离职后福利 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_001,account.account.template,4105.028.001,制造费用_离职后福利 _设定提存计划 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_001_001,account.account.template,4105.028.001.001,制造费用_离职后福利 _设定提存计划 _养老保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_001_002,account.account.template,4105.028.001.002,制造费用_离职后福利 _设定提存计划 _失业保险金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_001_003,account.account.template,4105.028.001.003,制造费用_离职后福利 _设定提存计划 _企业年金 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_001_099,account.account.template,4105.028.001.099,制造费用_离职后福利 _设定提存计划 _其他 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_028_002,account.account.template,4105.028.002,制造费用_离职后福利 _设定受益计划 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_029,account.account.template,4105.029,制造费用_劳务派遣人员薪资 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_029_001,account.account.template,4105.029.001,制造费用_劳务派遣人员薪资 _劳动报酬 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_029_002,account.account.template,4105.029.002,制造费用_劳务派遣人员薪资 _社会保险费用 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_029_099,account.account.template,4105.029.099,制造费用_劳务派遣人员薪资 _其他 ,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_030,account.account.template,4105.03,制造费用_其他长期职工福利,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4105_099,account.account.template,4105.099,制造费用_其他,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart4106,account.account.template,4106,开发间接费用,业务成本,account.data_account_type_direct_costs,FALSE,l10n_chart_china_yto
yto_chart5101,account.account.template,5101,主营业务收入,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_001,account.account.template,5101.001,主营业务收入_产品,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_001_001,account.account.template,5101.001.001,主营业务收入_产品_收入,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_001_002,account.account.template,5101.001.002,主营业务收入_产品_折让,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_001_003,account.account.template,5101.001.003,主营业务收入_产品_高新产品及服务收入,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_002,account.account.template,5101.002,主营业务收入_劳务,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_003,account.account.template,5101.003,主营业务收入_其他,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5101_110,account.account.template,5101.11,主营业务收入_其他产品,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102,account.account.template,5102,其他业务收入,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_001,account.account.template,5102.001,其他业务收入_原其他业务收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_002,account.account.template,5102.002,其他业务收入_租赁收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_002_001,account.account.template,5102.002.001,其他业务收入_租赁收入 _房屋及附属设施租赁收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_002_002,account.account.template,5102.002.002,其他业务收入_租赁收入 _设备租赁收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_002_003,account.account.template,5102.002.003,其他业务收入_租赁收入 _无形资产租赁收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_002_099,account.account.template,5102.002.099,其他业务收入_租赁收入 _其他 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_003,account.account.template,5102.003,其他业务收入_包装物出租收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_004,account.account.template,5102.004,其他业务收入_废料处置收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
yto_chart5102_005,account.account.template,5102.005,其他业务收入_提供其他劳务收入 ,收入,account.data_account_type_revenue,FALSE,l10n_chart_china_yto
